ID,titles,origin_clean,date,topic
3074929919.0,"Ontario Place’s food, beverage plan scrapped:   Contract to design and deliver restaurants and bars at site previously handed to group with links to the Premier",The Globe and Mail,2024-07-03,16
3072971191.0,"Ontario has left urban planning to developers, and the results aren’t great",The Globe and Mail,2024-06-27,10
3072893711.0,"Toronto councillors approve motion urging city to take control of Ontario Science Centre:   The province abruptly announced the permanent shuttering of the facility, citing roof problems, but critics argue those issues can be fixed without closing the building",The Globe and Mail,2024-06-27,12
3072617552.0,AI pioneer offers $1-million to fix Science Centre roof:   Geoffrey Hinton calls on Ontario government to keep 55-year-old facility in its current home,The Globe and Mail,2024-06-27,12
3072290144.0,‘Godfather’ of AI offers $1-million for Ontario Science Centre roof:   World-renowned scientist Geoffrey Hinton says government must abandon plan to relocate facility,The Globe and Mail,2024-06-26,12
3071674758.0,"Science Centre must be fixed: Toronto mayor:   Olivia Chow rules out a city takeover of repair bill, urges province to meet to discuss future of 55-year-old facility",The Globe and Mail,2024-06-25,12
3071386791.0,"An EV tariff reckoning is coming to Canada:   Even if it slows their climate goals, the Liberals can’t let the country look like a backdoor for Chinese-made imports",The Globe and Mail,2024-06-24,0
3071386779.0,"Shameless spin aside, closing the Ontario Science Centre is a choice",The Globe and Mail,2024-06-24,12
3070938997.0,Ontario Science Centre closed over roof collapse risk,The Globe and Mail,2024-06-22,12
3070724508.0,"Ontario Science Centre forced to close immediately over roof collapse risk, says Ford government:   An engineering firm report has concluded that “significant roof areas” require attention before the end of October, Infrastructure Ontario says",The Globe and Mail,2024-06-21,12
3070040951.0,Politics Briefing: Ontario premier calls on Ottawa to match U.S. tariffs on Chinese EVs:   Plus: Trudeau preparing to apologize for First Nations child welfare harms; PM calls federal contracting abuse allegations ‘unacceptable’; and visa processing delays cost Calgary a major conference,The Globe and Mail,2024-06-20,0
3068306709.0,Costs of Ontario Beer Store deal still unclear,The Globe and Mail,2024-06-15,6
3068306704.0,"Ontario NDP Leader says party primed to fight Ford:   As speculation over an early election continues, Stiles looks to share her vision with voters",The Globe and Mail,2024-06-15,0
3066620007.0,LCBO contract talks stalled after uncertainty caused by Ontario beer deal,The Globe and Mail,2024-06-12,7
3066620004.0,Mississauga’s next mayor vows to work with province on housing,The Globe and Mail,2024-06-12,10
3065532411.0,Mississauga to elect new mayor on Monday:   Voters will elect city’s third leader in nearly five decades in tight race focused on future ideals,The Globe and Mail,2024-06-08,0
3065159934.0,"Ford unveils ‘renewed cabinet’ ahead of break:   Ontario Premier expands front bench to 36 people, affecting 15 different portfolios",The Globe and Mail,2024-06-07,3
3065062981.0,"Premier Doug Ford unveils cabinet shuffle as Ontario legislature breaks until October:   The reset – dubbed a ‘renewed cabinet’ by the government, with a focus on economic development – includes new ministers for energy and education, and several new associate minister posts",The Globe and Mail,2024-06-06,3
3064712952.0,"As TTC strike deadline looms, people fear spike in traffic, lack of transportation:   Less than 36 hours before the deadline, the union head said he was frustrated with negotiations, and the TTC pointed to major issues still to be resolved",The Globe and Mail,2024-06-05,20
3064006012.0,Historic speech from Ontario NDP’s Sol Mamakwa shined light on North’s unmet long-term care needs,The Globe and Mail,2024-06-04,0
3063320881.0,Breaking up the ‘quasi-monopoly’ of beer in Ontario:   Ontario Premier Doug Ford recently announced that beer and wine will soon be available for purchase in convenience stores and big-box stores across the province,The Globe and Mail,2024-06-03,6
3062325669.0,Ford condemned for comments linking immigrants to Jewish school shooting without evidence,The Globe and Mail,2024-05-31,3
3061567094.0,The age of the Beer Store is over. The time for a better system has come,The Globe and Mail,2024-05-30,6
3060959964.0,"MPP uses Indigenous language in Ontario Legislature for the first time:   In Oji-Cree, Sol Mamakwa asks about promised long-term care home in Sioux Lookout, prompting renewed pledge from Premier Doug Ford",The Globe and Mail,2024-05-29,0
3060670028.0,Ontario privacy watchdog to issue rep ort on Greenbelt e-mail allegations,The Globe and Mail,2024-05-28,18
3060670015.0,Advocates press Ontario to approve supervised consumption site applications,The Globe and Mail,2024-05-28,8
3060670012.0,Ontario using $225-million to cancel its Beer Store contract is a scandal,The Globe and Mail,2024-05-28,6
3060670097.0,How many more need to die before we see change in Ontario’s corrections system?,The Globe and Mail,2024-05-27,9
3059728697.0,Ontario to pay to speed up corner-store beer sales:   Ford announces deal to give Beer Store chain $225-million to help expand alcohol sales to convenience stores,The Globe and Mail,2024-05-25,6
3059275371.0,Ontario to allow beer in corner stores by September – at a cost:   Deal expedites move to liberalize alcohol sales but requires a $225-million payment to big-brewery-owned Beer Store chain,The Globe and Mail,2024-05-24,6
3059161396.0,"CEO pay is up at Hydro One – but not enough:   Ontario’s mandated caps have expired, yet the power company has a way to go before its compensation is on par with that of its pe ers",The Globe and Mail,2024-05-24,-1
3057574682.0,Blocking safe supply isn’t a solution:   Ontario Premier Doug Ford’s ‘war on drugs’ mentality isn’t helping solve the toxic drug crisis,The Globe and Mail,2024-05-22,8
3057574690.0,"Despite their differences, Ottawa and Queen’s Park share an affection for spending and taxes",The Globe and Mail,2024-05-21,2
3055876557.0,Doug Ford calls on Ottawa to stop approving ‘safe supply’ sites and review existing ones in Ontario:   Ontario premier sends letter to Prime Minister Trudeau expressing opposition to Toronto’s request to decriminalize small amounts of hard drugs,The Globe and Mail,2024-05-17,8
3055797191.0,"TTC eyes possible strike as union clashes over wages, job security",The Globe and Mail,2024-05-17,20
3054545164.0,"Ontario EV battery separator plant will employ small number of ‘short-term’ foreign workers, officials say:   Number of workers will be revealed in the near future, said Ontario Economic Development Minister Vic Fedeli",The Globe and Mail,2024-05-14,-1
3051262799.0,Protest encampments must clear: Ford:   Ontario Premier says he’s receiving messages from parents asking if students will be safe on campus or will be harassed,The Globe and Mail,2024-05-07,3
3050987814.0,"Ontario Premier Doug Ford says universities should remove pro-Palestin ian encampments:   Last week, Prime Minister Justin Trudeau said universities are places of free speech and debate but that everyone must feel safe on campus",The Globe and Mail,2024-05-06,3
3049105325.0,"Experts decry ruling to keep health staffing data secret:   Journalists sought information on Ontario’s shortage of personal support staff, doctors and nurses",The Globe and Mail,2024-05-01,1
3048282317.0,Ford vows to fight Toronto’s push to ease restrictions on illicit drugs,The Globe and Mail,2024-04-30,8
3047827800.0,Is Doug Ford really a conservative?:   The Ontario government’s high-spending budget has cast doubt over its leader’s conservative bona fides. But the Premier is blue through and through,The Globe and Mail,2024-04-29,0
3047756119.0,The ‘gentle density’ strategy promises big housing solutions in backyards and multiplexes. Can it measure up?,The Globe and Mail,2024-04-29,10
3047756113.0,B.C.’s retreat on drug policy spurs concern about fates of similar plans,The Globe and Mail,2024-04-29,8
3047756107.0,"It’s a mistake to confuse tax breaks with doctors’ pay:   If Doug Ford and other premiers want to train and retain family physicians, the tools to do so are in their hands",The Globe and Mail,2024-04-29,1
3047078079.0,"Bonnie Crombie works to prove she’s not ‘Ford lite’:   The Liberal leader says she wasn’t born wealthy, didn’t inherit a family business or ‘have things handed to me’",The Globe and Mail,2024-04-27,0
3045175548.0,"Honda deal is good publicity for Liberals, but who will buy all those EVs?:   The federal government and Ontario inked a multibillion-dollar deal with Honda that will see the company build an electric-vehicle chain in the province",The Globe and Mail,2024-04-25,-1
3044886563.0,Ontario will limit physician paperwork in bid to attract family doctors,The Globe and Mail,2024-04-25,1
3044137783.0,Several PC MPPs block lifting of keffiyeh ban,The Globe and Mail,2024-04-24,14
3043584737.0,OPP to review Toronto police after red flags raised in case of officer death,The Globe and Mail,2024-04-23,9
3043320607.0,Evening Update: Ottawa and Ontario set to announce multibillion-dollar Honda EV deal:   Premier Doug Ford said the investment will surpass other electric-vehicle deals such as with Volkswagen and Stellantis,The Globe and Mail,2024-04-22,-1
3043083030.0,"Ottawa, Ontario to announce multibillion-dollar Honda EV deal this week:   Automaker to build a comprehensive electric vehicle chain in the province, sources say",The Globe and Mail,2024-04-22,-1
3042794439.0,Lawyer calls on Ontario government to ‘stop delaying’ basic-income lawsuit,The Globe and Mail,2024-04-22,11
3041074799.0,"Motion to override keffiyeh scarf ban fails in Ontario:   At least one PC MPP defies Premier, blocks unanimous consent required to overturn Speaker’s ruling in the legislature",The Globe and Mail,2024-04-19,14
